time,volatility
595,2.4075653139532296
596,2.4075653139532296
597,2.40756531395323
598,2.40756531395323
599,2.40756531395323
600,2.40756531395323
601,2.40756531395323
602,2.40756531395323
603,2.40756531395323
604,2.40756531395323
605,2.40756531395323
606,2.40756531395323
607,2.40756531395323
608,2.40756531395323
609,2.40756531395323
610,2.40756531395323
611,2.40756531395323
612,2.40756531395323
613,2.40756531395323
614,2.40756531395323
615,2.40756531395323
616,2.40756531395323
617,2.40756531395323
618,2.40756531395323
619,2.40756531395323
620,2.40756531395323
621,2.4075653139532296
622,2.4075653139532296
623,2.4075653139532296
624,2.4075653139532296
625,2.4075653139532296
626,2.4075653139532296
627,2.4075653139532296
628,2.4075653139532296
629,2.4075653139532296
630,2.4075653139532296
631,2.4075653139532296
632,2.4075653139532296
633,2.40756531395323
634,2.40756531395323
635,2.40756531395323
636,2.40756531395323
637,2.40756531395323
638,2.40756531395323
639,2.40756531395323
640,2.40756531395323
641,2.40756531395323
642,2.40756531395323
643,2.40756531395323
644,2.40756531395323
645,2.40756531395323
646,2.40756531395323
647,2.40756531395323
648,2.40756531395323
649,2.40756531395323
650,2.40756531395323
651,2.40756531395323
652,2.40756531395323
653,2.4075653139532296
654,2.4075653139532296
655,2.4075653139532296
656,2.4075653139532296
657,2.4075653139532296
658,2.4075653139532296
659,2.4075653139532296
660,2.4075653139532296
661,2.4075653139532296
662,2.4075653139532296
663,2.4075653139532296
664,2.4075653139532296
665,2.4075653139532296
666,2.4075653139532296
667,2.4075653139532296
668,2.4075653139532296
669,2.40756531395323
670,2.40756531395323
671,2.40756531395323
672,2.40756531395323
673,2.40756531395323
674,2.40756531395323
675,2.40756531395323
676,2.40756531395323
677,2.40756531395323
678,2.40756531395323
679,2.40756531395323
680,2.40756531395323
681,2.40756531395323
682,2.40756531395323
683,2.40756531395323
684,2.40756531395323
685,2.40756531395323
686,2.40756531395323
687,2.40756531395323
688,2.40756531395323
689,2.40756531395323
690,2.40756531395323
691,2.40756531395323
692,2.40756531395323
693,2.4075653139532296
694,2.4075653139532296
695,2.4075653139532296
696,2.4075653139532296
697,2.4075653139532296
698,2.4075653139532296
699,2.4075653139532296
700,2.4075653139532296
701,2.4075653139532296
702,2.4075653139532296
703,2.4075653139532296
704,2.4075653139532296
705,2.40756531395323
706,2.40756531395323
707,2.40756531395323
708,2.40756531395323
709,2.40756531395323
710,2.40756531395323
711,2.40756531395323
712,2.40756531395323
713,2.40756531395323
714,2.40756531395323
715,2.40756531395323
716,2.40756531395323
717,2.40756531395323
718,2.40756531395323
719,2.40756531395323
720,2.40756531395323
721,2.40756531395323
722,2.40756531395323
723,2.40756531395323
724,2.40756531395323
725,2.4075653139532296
726,2.4075653139532296
727,2.4075653139532296
728,2.4075653139532296
729,2.4075653139532296
730,2.4075653139532296
731,2.4075653139532296
732,2.4075653139532296
733,2.4075653139532296
734,2.4075653139532296
735,2.4075653139532296
736,2.4075653139532296
737,2.4075653139532296
738,2.4075653139532296
739,2.4075653139532296
740,2.4075653139532296
741,2.40756531395323
742,2.40756531395323
743,2.40756531395323
744,2.40756531395323
745,2.40756531395323
746,2.40756531395323
747,2.40756531395323
748,2.40756531395323
749,2.40756531395323
750,2.40756531395323
751,2.40756531395323
752,2.40756531395323
753,2.40756531395323
754,2.40756531395323
755,2.40756531395323
756,2.40756531395323
757,2.40756531395323
758,2.40756531395323
759,2.40756531395323
760,2.40756531395323
761,2.40756531395323
762,2.40756531395323
763,2.40756531395323
764,2.40756531395323
765,2.4075653139532296
766,2.4075653139532296
767,2.4075653139532296
768,2.4075653139532296
769,2.4075653139532296
770,2.4075653139532296
771,2.4075653139532296
772,2.4075653139532296
773,2.4075653139532296
774,2.4075653139532296
775,2.4075653139532296
776,2.4075653139532296
777,2.40756531395323
778,2.40756531395323
779,2.40756531395323
780,2.40756531395323
781,2.40756531395323
782,2.40756531395323
783,2.40756531395323
784,2.40756531395323
785,2.40756531395323
786,2.40756531395323
787,2.40756531395323
788,2.40756531395323
789,2.40756531395323
790,2.40756531395323
791,2.40756531395323
792,2.40756531395323
793,2.40756531395323
794,2.40756531395323
795,2.40756531395323
796,2.40756531395323
797,2.4075653139532296
798,2.4075653139532296
799,2.4075653139532296
800,2.4075653139532296
801,2.4075653139532296
802,2.4075653139532296
803,2.4075653139532296
804,2.4075653139532296
805,2.4075653139532296
806,2.4075653139532296
807,2.4075653139532296
808,2.4075653139532296
809,2.4075653139532296
810,2.4075653139532296
811,2.4075653139532296
812,2.4075653139532296
813,2.40756531395323
814,2.40756531395323
815,2.40756531395323
816,2.40756531395323
817,2.40756531395323
818,2.40756531395323
819,2.40756531395323
820,2.40756531395323
821,2.40756531395323
822,2.40756531395323
823,2.40756531395323
824,2.40756531395323
825,2.40756531395323
826,2.40756531395323
827,2.40756531395323
828,2.40756531395323
829,2.40756531395323
830,2.40756531395323
831,2.40756531395323
832,2.40756531395323
833,2.40756531395323
834,2.40756531395323
835,2.40756531395323
836,2.40756531395323
837,2.40756531395323
838,2.40756531395323
839,2.40756531395323
840,2.40756531395323
841,2.40756531395323
842,2.40756531395323
843,2.40756531395323
844,2.40756531395323
845,2.4075653139532296
846,2.4075653139532296
847,2.40756531395323
848,2.40756531395323
849,2.4075653139532296
850,2.4075653139532296
851,2.40756531395323
852,2.40756531395323
853,2.4075653139532296
854,2.4075653139532296
855,2.40756531395323
856,2.40756531395323
857,2.40756531395323
858,2.40756531395323
859,2.40756531395323
860,2.40756531395323
861,2.40756531395323
862,2.40756531395323
863,2.40756531395323
864,2.40756531395323
865,2.40756531395323
866,2.40756531395323
867,2.40756531395323
868,2.40756531395323
869,2.40756531395323
870,2.40756531395323
871,2.40756531395323
872,2.40756531395323
873,2.40756531395323
874,2.40756531395323
875,2.40756531395323
876,2.40756531395323
877,2.4075653139532296
878,2.4075653139532296
879,2.40756531395323
880,2.40756531395323
881,2.4075653139532296
882,2.4075653139532296
883,2.40756531395323
884,2.40756531395323
885,2.40756531395323
886,2.40756531395323
887,2.40756531395323
888,2.40756531395323
889,2.4075653139532296
890,2.4075653139532296
891,2.4075653139532296
892,2.4075653139532296
893,2.40756531395323
894,2.40756531395323
895,2.40756531395323
896,2.40756531395323
897,2.40756531395323
898,2.40756531395323
899,2.40756531395323
900,2.40756531395323
901,2.40756531395323
902,2.40756531395323
903,2.40756531395323
904,2.40756531395323
905,2.40756531395323
906,2.40756531395323
907,2.40756531395323
908,2.40756531395323
909,2.40756531395323
910,2.40756531395323
911,2.40756531395323
912,2.40756531395323
913,2.40756531395323
914,2.40756531395323
915,2.40756531395323
916,2.40756531395323
917,2.4075653139532296
918,2.4075653139532296
919,2.4075653139532296
920,2.4075653139532296
921,2.4075653139532296
922,2.4075653139532296
923,2.4075653139532296
924,2.4075653139532296
925,2.4075653139532296
926,2.4075653139532296
927,2.4075653139532296
928,2.4075653139532296
929,2.40756531395323
930,2.40756531395323
931,2.40756531395323
932,2.40756531395323
933,2.40756531395323
934,2.40756531395323
935,2.40756531395323
936,2.40756531395323
937,2.40756531395323
938,2.40756531395323
939,2.40756531395323
940,2.40756531395323
941,2.40756531395323
942,2.40756531395323
943,2.40756531395323
944,2.40756531395323
945,2.40756531395323
946,2.40756531395323
947,2.40756531395323
948,2.40756531395323
949,2.4075653139532296
950,2.4075653139532296
951,2.4075653139532296
952,2.4075653139532296
953,2.4075653139532296
954,2.4075653139532296
955,2.4075653139532296
956,2.4075653139532296
957,2.4075653139532296
958,2.4075653139532296
959,2.4075653139532296
960,2.4075653139532296
961,2.4075653139532296
962,2.4075653139532296
963,2.4075653139532296
964,2.4075653139532296
965,2.40756531395323
966,2.40756531395323
967,2.40756531395323
968,2.40756531395323
969,2.40756531395323
970,2.40756531395323
971,2.40756531395323
972,2.40756531395323
973,2.40756531395323
974,2.40756531395323
975,2.40756531395323
976,2.40756531395323
977,2.40756531395323
978,2.40756531395323
979,2.40756531395323
980,2.40756531395323
981,2.40756531395323
982,2.40756531395323
983,2.40756531395323
984,2.40756531395323
985,2.40756531395323
986,2.40756531395323
987,2.40756531395323
988,2.40756531395323
989,2.4075653139532296
990,2.4075653139532296
991,2.4075653139532296
992,2.4075653139532296
993,2.4075653139532296
994,2.4075653139532296
995,2.4075653139532296
996,2.4075653139532296
997,2.4075653139532296
998,2.4075653139532296
999,2.4075653139532296
1000,2.4075653139532296
1001,2.40756531395323
1002,2.40756531395323
1003,2.40756531395323
1004,2.40756531395323
1005,2.40756531395323
1006,2.40756531395323
1007,2.40756531395323
1008,2.40756531395323
1009,2.40756531395323
1010,2.40756531395323
1011,2.40756531395323
1012,2.40756531395323
1013,2.40756531395323
1014,2.40756531395323
1015,2.40756531395323
1016,2.40756531395323
1017,2.40756531395323
1018,2.40756531395323
1019,2.40756531395323
1020,2.40756531395323
1021,2.4075653139532296
1022,2.4075653139532296
1023,2.4075653139532296
1024,2.4075653139532296
1025,2.4075653139532296
1026,2.4075653139532296
1027,2.4075653139532296
1028,2.4075653139532296
1029,2.4075653139532296
1030,2.4075653139532296
1031,2.4075653139532296
1032,2.4075653139532296
1033,2.4075653139532296
1034,2.4075653139532296
1035,2.4075653139532296
1036,2.4075653139532296
1037,2.40756531395323
1038,2.40756531395323
1039,2.40756531395323
1040,2.40756531395323
1041,2.40756531395323
1042,2.40756531395323
1043,2.40756531395323
1044,2.40756531395323
1045,2.40756531395323
1046,2.40756531395323
1047,2.40756531395323
1048,2.40756531395323
1049,2.40756531395323
1050,2.40756531395323
1051,2.40756531395323
1052,2.40756531395323
1053,2.40756531395323
1054,2.40756531395323
1055,2.40756531395323
1056,2.40756531395323
1057,2.40756531395323
1058,2.40756531395323
1059,2.40756531395323
1060,2.40756531395323
1061,2.4075653139532296
1062,2.4075653139532296
1063,2.4075653139532296
1064,2.4075653139532296
1065,2.4075653139532296
1066,2.4075653139532296
1067,2.4075653139532296
1068,2.4075653139532296
1069,2.4075653139532296
1070,2.4075653139532296
1071,2.4075653139532296
1072,2.4075653139532296
1073,2.1579529284817895
1074,2.1579529284817895
1075,2.1579529284817895
1076,2.1579529284817895
1077,2.1579529284817895
1078,2.1579529284817895
1079,2.1579529284817895
1080,2.1579529284817895
1081,2.1579529284817895
1082,2.1579529284817895
1083,2.1579529284817895
1084,2.1579529284817895
1085,2.1579529284817895
1086,2.1579529284817895
1087,2.1579529284817895
1088,2.1579529284817895
1089,2.1579529284817895
1090,2.1579529284817895
1091,2.1579529284817895
1092,2.1579529284817895
1093,2.157952928481789
1094,2.157952928481789
1095,2.1579529284817895
1096,2.1579529284817895
1097,2.157952928481789
1098,2.157952928481789
1099,2.051218468628872
1100,2.051218468628872
1101,2.051218468628872
1102,2.051218468628872
1103,2.051218468628872
1104,2.051218468628872
1105,2.051218468628872
1106,2.051218468628872
1107,2.051218468628872
1108,2.051218468628872
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,3.0359925482047423
1196,3.0359925482047423
1197,3.0359925482047423
1198,3.0359925482047423
1199,3.0359925482047423
1200,3.0359925482047423
1201,3.0359925482047423
1202,3.035992548204742
1203,3.035992548204742
1204,3.035992548204742
1205,3.035992548204742
1206,3.035992548204742
1207,3.035992548204742
1208,3.035992548204742
1209,3.035992548204742
1210,3.035992548204742
1211,3.035992548204742
1212,3.035992548204742
1213,3.035992548204742
1214,3.035992548204742
1215,3.035992548204742
1216,3.035992548204742
1217,3.035992548204742
1218,3.035992548204742
1219,3.035992548204742
1220,3.035992548204742
1221,3.035992548204742
1222,3.035992548204742
1223,3.035992548204742
1224,3.035992548204742
1225,3.035992548204742
1226,3.035992548204742
1227,3.035992548204742
1228,3.035992548204742
1229,3.035992548204742
1230,3.035992548204742
1231,3.035992548204742
1232,3.035992548204742
1233,3.035992548204742
1234,3.035992548204742
1235,3.035992548204742
1236,3.035992548204742
1237,3.035992548204742
1238,3.035992548204742
1239,3.035992548204742
1240,3.035992548204742
1241,3.035992548204742
1242,3.035992548204742
1243,3.035992548204742
1244,3.035992548204742
1245,3.035992548204742
1246,3.035992548204742
1247,3.035992548204742
1248,3.035992548204742
1249,3.035992548204742
1250,3.035992548204742
1251,3.035992548204742
1252,3.035992548204742
1253,3.035992548204742
1254,3.035992548204742
1255,3.035992548204742
1256,3.035992548204742
1257,3.035992548204742
1258,3.035992548204742
1259,3.035992548204742
1260,3.035992548204742
1261,3.035992548204742
1262,3.035992548204742
1263,3.035992548204742
1264,3.035992548204742
1265,3.035992548204742
1266,3.035992548204742
1267,3.035992548204742
1268,3.035992548204742
1269,3.035992548204742
1270,3.035992548204742
1271,3.035992548204742
1272,3.035992548204742
1273,3.035992548204742
1274,3.035992548204742
1275,3.035992548204742
1276,3.035992548204742
1277,3.035992548204742
1278,3.035992548204742
1279,3.035992548204742
1280,3.035992548204742
1281,3.035992548204742
1282,3.0359925482047423
1283,3.0359925482047423
1284,3.0359925482047423
1285,3.0359925482047423
1286,3.0359925482047423
1287,3.0359925482047423
1288,3.0359925482047423
1289,3.0359925482047423
1290,3.0359925482047423
1291,3.0359925482047423
1292,3.0359925482047423
1293,3.0359925482047423
1294,3.0359925482047423
1295,3.0359925482047423
1296,3.0359925482047423
1297,3.0359925482047423
1298,3.0359925482047423
1299,3.0359925482047423
1300,3.0359925482047423
1301,3.0359925482047423
1302,3.0359925482047423
1303,3.0359925482047423
1304,3.0359925482047423
1305,3.0359925482047423
1306,3.0359925482047423
1307,3.0359925482047423
1308,3.0359925482047423
1309,3.0359925482047423
1310,3.0359925482047423
1311,3.0359925482047423
1312,3.0359925482047423
1313,3.0359925482047423
1314,3.0359925482047423
1315,3.0359925482047423
1316,3.0359925482047423
1317,3.0359925482047423
1318,3.0359925482047423
1319,3.0359925482047423
1320,3.0359925482047423
1321,3.0359925482047423
1322,3.0359925482047423
1323,3.0359925482047423
1324,3.0359925482047423
1325,3.0359925482047423
1326,3.0359925482047423
1327,3.0359925482047423
1328,3.0359925482047423
1329,3.0359925482047423
1330,3.0359925482047423
1331,3.0359925482047423
1332,3.0359925482047423
1333,3.0359925482047423
1334,3.0359925482047423
1335,3.0359925482047423
1336,3.0359925482047423
1337,3.0359925482047423
1338,3.0359925482047423
1339,3.0359925482047423
1340,3.0359925482047423
1341,3.0359925482047423
1342,3.0359925482047423
1343,3.0359925482047423
1344,3.0359925482047423
1345,3.0359925482047423
1346,3.0359925482047423
1347,3.0359925482047423
1348,3.0359925482047423
1349,3.0359925482047423
1350,3.0359925482047423
1351,3.0359925482047423
1352,3.0359925482047423
1353,3.0359925482047423
1354,3.0359925482047423
1355,3.0359925482047423
1356,3.0359925482047423
1357,3.0359925482047423
1358,3.0359925482047423
1359,3.0359925482047423
1360,3.0359925482047423
1361,3.0359925482047423
1362,3.0359925482047423
1363,3.0359925482047423
1364,3.0359925482047423
1365,3.0359925482047423
1366,3.0359925482047423
1367,3.0359925482047423
1368,3.0359925482047423
1369,3.0359925482047423
1370,3.0359925482047423
1371,3.0359925482047423
1372,3.0359925482047423
1373,3.0359925482047423
1374,3.0359925482047423
1375,3.0359925482047423
1376,3.0359925482047423
1377,3.0359925482047423
1378,3.0359925482047423
1379,3.0359925482047423
1380,3.0359925482047423
1381,3.0359925482047423
1382,3.0359925482047423
1383,3.0359925482047423
1384,3.0359925482047423
1385,3.0359925482047423
1386,3.0359925482047423
1387,3.0359925482047423
1388,3.0359925482047423
1389,3.0359925482047423
1390,3.0359925482047423
1391,3.0359925482047423
1392,3.0359925482047423
1393,3.0359925482047423
1394,3.035992548204742
1395,3.035992548204742
1396,3.035992548204742
1397,3.035992548204742
1398,3.035992548204742
1399,3.035992548204742
1400,3.035992548204742
1401,3.035992548204742
1402,3.035992548204742
1403,3.035992548204742
1404,3.035992548204742
1405,3.035992548204742
1406,3.035992548204742
1407,3.035992548204742
1408,3.035992548204742
1409,3.035992548204742
1410,3.035992548204742
1411,3.035992548204742
1412,3.035992548204742
1413,3.035992548204742
1414,3.035992548204742
1415,3.035992548204742
1416,3.035992548204742
1417,3.035992548204742
1418,3.035992548204742
1419,3.035992548204742
1420,3.035992548204742
1421,3.035992548204742
1422,3.035992548204742
1423,3.035992548204742
1424,3.035992548204742
1425,3.035992548204742
1426,3.0359925482047423
1427,3.0359925482047423
1428,3.0359925482047423
1429,3.0359925482047423
1430,3.0359925482047423
1431,3.0359925482047423
1432,3.0359925482047423
1433,3.0359925482047423
1434,3.0359925482047423
1435,3.0359925482047423
1436,3.0359925482047423
1437,3.0359925482047423
1438,3.0359925482047423
1439,3.0359925482047423
1440,3.0359925482047423
1441,3.0359925482047423
1442,3.0359925482047423
1443,3.0359925482047423
1444,3.0359925482047423
1445,3.0359925482047423
1446,3.0359925482047423
1447,3.0359925482047423
1448,3.0359925482047423
1449,3.0359925482047423
1450,3.0359925482047423
1451,3.0359925482047423
1452,3.0359925482047423
1453,3.0359925482047423
1454,3.0359925482047423
1455,3.0359925482047423
1456,3.0359925482047423
1457,3.0359925482047423
1458,3.0359925482047423
1459,3.0359925482047423
1460,3.0359925482047423
1461,3.0359925482047423
1462,3.0359925482047423
1463,3.0359925482047423
1464,3.0359925482047423
1465,3.0359925482047423
1466,3.035992548204742
1467,3.035992548204742
1468,3.035992548204742
1469,3.035992548204742
1470,3.035992548204742
1471,3.035992548204742
1472,3.035992548204742
1473,3.035992548204742
1474,3.035992548204742
1475,3.035992548204742
1476,3.035992548204742
1477,3.035992548204742
1478,3.035992548204742
1479,3.035992548204742
1480,3.035992548204742
1481,3.035992548204742
1482,3.035992548204742
1483,3.035992548204742
1484,3.035992548204742
1485,3.035992548204742
1486,3.133105113720563
1487,3.133105113720563
1488,3.133105113720563
1489,3.133105113720563
1490,3.133105113720563
1491,3.133105113720563
1492,3.133105113720563
1493,3.133105113720563
1494,3.133105113720563
1495,3.133105113720563
1496,3.133105113720563
1497,3.133105113720563
1498,3.1331051137205637
1499,3.1331051137205637
1500,3.1331051137205637
1501,3.1331051137205637
1502,3.1331051137205637
1503,3.1331051137205637
1504,3.1331051137205637
1505,3.1331051137205637
1506,3.1331051137205637
1507,3.1331051137205637
1508,3.1331051137205637
1509,3.1331051137205637
1510,3.1331051137205637
1511,3.1331051137205637
1512,3.1331051137205637
1513,3.1331051137205637
1514,3.133105113720563
1515,3.133105113720563
1516,3.133105113720563
1517,3.133105113720563
1518,3.133105113720563
1519,3.133105113720563
1520,3.133105113720563
1521,3.133105113720563
1522,3.133105113720563
1523,3.133105113720563
1524,3.133105113720563
1525,3.133105113720563
1526,3.133105113720563
1527,3.133105113720563
1528,3.133105113720563
1529,3.133105113720563
1530,3.133105113720563
1531,3.133105113720563
1532,3.133105113720563
1533,3.133105113720563
1534,3.133105113720563
1535,3.133105113720563
1536,3.133105113720563
1537,3.133105113720563
1538,3.133105113720563
1539,3.133105113720563
1540,3.133105113720563
1541,3.133105113720563
1542,3.133105113720563
1543,3.133105113720563
1544,3.133105113720563
1545,3.133105113720563
1546,3.133105113720563
1547,3.133105113720563
1548,3.133105113720563
1549,3.133105113720563
1550,3.133105113720563
1551,3.133105113720563
1552,3.133105113720563
1553,3.133105113720563
1554,3.133105113720563
1555,3.133105113720563
1556,3.133105113720563
1557,3.133105113720563
1558,3.133105113720563
1559,3.133105113720563
1560,3.133105113720563
1561,3.133105113720563
1562,3.133105113720563
1563,3.133105113720563
1564,3.133105113720563
1565,3.133105113720563
1566,3.133105113720563
1567,3.133105113720563
1568,3.133105113720563
1569,3.133105113720563
1570,3.133105113720563
1571,3.133105113720563
1572,3.133105113720563
1573,3.133105113720563
1574,3.133105113720563
1575,3.133105113720563
1576,3.133105113720563
1577,3.133105113720563
1578,3.1331051137205637
1579,3.1331051137205637
1580,3.1331051137205637
1581,3.1331051137205637
1582,3.1331051137205637
1583,3.1331051137205637
1584,3.1331051137205637
1585,3.1331051137205637
1586,3.133105113720563
1587,3.133105113720563
1588,3.133105113720563
1589,3.133105113720563
1590,3.133105113720563
1591,3.133105113720563
1592,3.133105113720563
1593,3.133105113720563
1594,3.133105113720563
1595,3.133105113720563
1596,3.133105113720563
1597,3.133105113720563
1598,3.133105113720563
1599,3.133105113720563
1600,3.133105113720563
1601,3.133105113720563
1602,3.133105113720563
1603,3.133105113720563
1604,3.133105113720563
1605,3.133105113720563
1606,3.133105113720563
1607,3.133105113720563
1608,3.133105113720563
